ClaimNum,CatastropheCode,RiskDescription,loss_amount,CurrencyDesc,LossDate,Year,Annual_mean_max_C,Annual_total_mm,temp_std,rain_std,SSI
1442.0,2025 Feb flooding,Houseowners Combined,32589.07,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1443.0,2025 Feb flooding,Houseowners Combined,257810.96,PULA,2025-02-19,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1447.0,2025 Feb flooding,Houseowners Combined,11773.08,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1448.0,2025 Feb flooding,Private Motor,26500.0,PULA,2025-02-19,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1449.0,2025 Feb flooding,Houseowners Combined,5900.0,PULA,2025-02-19,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1450.0,2025 Feb flooding,Private Motor,4335.39,PULA,2025-02-21,2025,27.4,810.4,-1.335437207857355,2.024530151124561,-1.179983679490958
1451.0,2025 Feb flooding,Houseowners Combined,12931.59,PULA,2025-02-19,2025,29.1,209.8,0.7591324604189199,-1.3982689219124833,1.5787006911657016
1452.0,2025 Feb flooding,Houseowners Combined,7800.0,PULA,2025-02-20,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1453.0,2025 Feb flooding,Private Motor,35009.3,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1454.0,2025 Feb flooding,Houseowners Combined,49586.12,PULA,2025-02-20,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1455.0,2025 Feb flooding,Houseowners Combined,12178.34,PULA,2025-02-19,2025,29.9,284.0,1.7448123043136323,-0.975405633168979,1.8601089687413057
1456.0,2025 Feb flooding,Houseowners Combined,56084.63,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1457.0,2025 Feb flooding,Houseowners Combined,125748.81,PULA,2025-02-19,2025,29.8,267.9,1.6216023238267956,-1.0671589882737018,1.844380656050249
1458.0,2025 Feb flooding,Houseowners Combined,146490.25,PULA,2025-02-20,2025,29.1,209.8,0.7591324604189199,-1.3982689219124833,1.5787006911657016
1459.0,2025 Feb flooding,Houseowners Combined,34956.02,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1460.0,2025 Feb flooding,Houseowners Combined,12010.59,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1461.0,2025 Feb flooding,Houseowners Combined,71946.4,PULA,2025-02-19,2025,27.8,639.6,-0.8425972859099945,1.051146731752721,-0.44687200883135775
1462.0,2025 Feb flooding,Houseowners Combined,50293.0,PULA,2025-02-20,2025,27.4,810.4,-1.335437207857355,2.024530151124561,-1.179983679490958
1463.0,2025 Feb flooding,Houseowners Combined,21870.25,PULA,2025-02-19,2025,27.4,810.4,-1.335437207857355,2.024530151124561,-1.179983679490958
1466.0,2025 Feb flooding,Houseowners Combined,350000.0,PULA,2025-02-19,2025,29.9,284.0,1.7448123043136323,-0.975405633168979,1.8601089687413057
1468.0,2025 Feb flooding,Houseowners Combined,26611.22,PULA,2025-02-19,2025,29.3,361.4,1.005552421392598,-0.5343056527276417,1.2699290370601197
1469.0,2025 Feb flooding,Houseowners Combined,23469.01,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1470.0,2025 Feb flooding,Houseowners Combined,5750.0,PULA,2025-02-19,2025,28.2,660.4,-0.34975736396263823,1.1696852277886356,-0.2597212958756369
1471.0,2025 Feb flooding,Houseowners Combined,9773.4,PULA,2025-02-19,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1472.0,2025 Feb flooding,Motor Scheme,48300.0,PULA,2025-02-19,2025,29.8,267.9,1.6216023238267956,-1.0671589882737018,1.844380656050249
1473.0,2025 Feb flooding,Houseowners Combined,52636.13,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1474.0,2025 Feb flooding,Houseowners Combined,10174.0,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1475.0,2025 Feb flooding,Houseowners Combined,350000.0,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1476.0,2025 Feb flooding,Houseowners Combined,44382.0,PULA,2025-02-19,2025,28.0,509.4,-0.5961773249363164,0.3091413382971377,0.047340668383272944
1478.0,2025 Feb flooding,Houseowners Combined,29240.0,PULA,2025-02-19,2025,27.6,731.1,-1.0890172468836725,1.5726021349876353,-0.8308096909356539
1479.0,2025 Feb flooding,Houseowners Combined,6600.0,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1480.0,2025 Feb flooding,Houseowners Combined,250669.74,PULA,2025-02-19,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1481.0,2025 Feb flooding,Houseowners Combined,42240.82,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1482.0,2025 Feb flooding,Houseowners Combined,25707.0,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1484.0,2025 Feb flooding,Houseowners Combined,63806.53,PULA,2025-02-19,2025,28.2,660.4,-0.34975736396263823,1.1696852277886356,-0.2597212958756369
1485.0,2025 Feb flooding,Houseowners Combined,14755.94,PULA,2025-02-19,2025,27.4,810.4,-1.335437207857355,2.024530151124561,-1.179983679490958
1486.0,2025 Feb flooding,Houseowners Combined,52865.37,PULA,2025-02-19,2025,28.1,475.6,-0.4729673444494751,0.11651628223877616,0.20525818665587436
1487.0,2025 Feb flooding,Houseowners Combined,52140.84,PULA,2025-02-20,2025,28.0,509.4,-0.5961773249363164,0.3091413382971377,0.047340668383272944
1488.0,2025 Feb flooding,Houseowners Combined,27933.0,PULA,2025-02-20,2025,27.6,731.1,-1.0890172468836725,1.5726021349876353,-0.8308096909356539
1489.0,2025 Feb flooding,Houseowners Combined,97145.0,PULA,2025-02-19,2025,28.2,660.4,-0.34975736396263823,1.1696852277886356,-0.2597212958756369
1490.0,2025 Feb flooding,Houseowners Combined,6288.54,PULA,2025-02-20,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1491.0,2025 Feb flooding,Houseowners Combined,4675.09,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1492.0,2025 Feb flooding,Houseowners Combined,30249.8,PULA,2025-02-19,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1494.0,2025 Feb flooding,Houseowners Combined,6462.12,PULA,2025-02-19,2025,29.1,180.3,0.7591324604189199,-1.566388423501882,1.662760441960401
1495.0,2025 Feb flooding,Houseowners Combined,9500.0,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1497.0,2025 Feb flooding,Houseowners Combined,94433.8,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1498.0,2025 Feb flooding,Private Motor,66566.64,PULA,2025-02-19,2025,29.3,361.4,1.005552421392598,-0.5343056527276417,1.2699290370601197
1499.0,2025 Feb flooding,Houseowners Combined,15454.96,PULA,2025-02-19,2025,28.2,660.4,-0.34975736396263823,1.1696852277886356,-0.2597212958756369
1500.0,2025 Feb flooding,Houseowners Combined,5367.0,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1501.0,2025 Feb flooding,Assets All Risks,350000.0,PULA,2025-02-19,2025,29.1,544.5,0.7591324604189199,0.5091750503577444,0.6249787050305877
1502.0,2025 Feb flooding,Houseowners Combined,8585.61,PULA,2025-02-20,2025,28.2,336.8,-0.34975736396263823,-0.6745002201547333,0.6623714280960475
1503.0,2025 Feb flooding,Houseowners Combined,48646.95,PULA,2025-02-19,2025,28.8,303.9,0.3895025189584005,-0.8619962066730797,1.12574936281574
1504.0,2025 Feb flooding,Houseowners Combined,350000.0,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1505.0,2025 Feb flooding,Houseowners Combined,71468.53,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1506.0,2025 Feb flooding,Houseowners Combined,11586.0,PULA,2025-02-19,2025,29.1,357.3,0.7591324604189199,-0.5576714139654902,1.1584019371922052
1507.0,2025 Feb flooding,Houseowners Combined,60296.31,PULA,2025-02-19,2025,29.1,357.3,0.7591324604189199,-0.5576714139654902,1.1584019371922052
1508.0,2025 Feb flooding,Houseowners Combined,28650.0,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1509.0,2025 Feb flooding,Houseowners Combined,350000.0,PULA,2025-02-20,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1510.0,2025 Feb flooding,Houseowners Combined,13050.0,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1511.0,2025 Feb flooding,Houseowners Combined,13479.83,PULA,2025-02-19,2025,28.1,475.6,-0.4729673444494751,0.11651628223877616,0.20525818665587436
1512.0,2025 Feb flooding,Houseowners Combined,12410.0,PULA,2025-02-19,2025,29.9,284.0,1.7448123043136323,-0.975405633168979,1.8601089687413057
1513.0,2025 Feb flooding,Houseowners Combined,350000.0,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1514.0,2025 Feb flooding,Houseowners Combined,56718.69,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1515.0,2025 Feb flooding,Houseowners Combined,350000.0,PULA,2025-02-19,2025,29.1,544.5,0.7591324604189199,0.5091750503577444,0.6249787050305877
1516.0,2025 Feb flooding,Houseowners Combined,158067.72,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1517.0,2025 Feb flooding,Houseowners Combined,95366.1,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1518.0,2025 Feb flooding,Houseowners Combined,22680.0,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1519.0,2025 Feb flooding,Houseowners Combined,11596.81,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1520.0,2025 Feb flooding,Houseowners Combined,3180.0,PULA,2025-02-19,2025,29.1,544.5,0.7591324604189199,0.5091750503577444,0.6249787050305877
1521.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1522.0,2025 Feb flooding,Houseowners Combined,13585.0,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1523.0,2025 Feb flooding,Houseowners Combined,64054.0,PULA,2025-02-19,2025,29.1,544.5,0.7591324604189199,0.5091750503577444,0.6249787050305877
1524.0,2025 Feb flooding,Houseowners Combined,62739.69,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1525.0,2025 Feb flooding,Houseowners Combined,22106.88,PULA,2025-02-19,2025,28.2,660.4,-0.34975736396263823,1.1696852277886356,-0.2597212958756369
1526.0,2025 Feb flooding,Assets All Risks,2002745.94,PULA,2025-02-19,2025,27.8,639.6,-0.8425972859099945,1.051146731752721,-0.44687200883135775
1527.0,2025 Feb flooding,Houseowners Combined,11018.82,PULA,2025-02-19,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1528.0,2025 Feb flooding,"House Contents , Al Risks and Electronic Equipment",3698.57,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1529.0,2025 Feb flooding,Houseowners Combined,35206.98,PULA,2025-02-19,2025,28.8,303.9,0.3895025189584005,-0.8619962066730797,1.12574936281574
1530.0,2025 Feb flooding,Houseowners Combined,27626.03,PULA,2025-02-19,2025,27.8,567.0,-0.8425972859099945,0.6374017888581331,-0.23999953738406382
1532.0,2025 Feb flooding,Houseowners Combined,2250.0,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1533.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,27.8,639.6,-0.8425972859099945,1.051146731752721,-0.44687200883135775
1534.0,2025 Feb flooding,Houseowners Combined,25565.0,PULA,2025-02-20,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1535.0,2025 Feb flooding,Houseowners Combined,17983.49,PULA,2025-02-19,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1536.0,2025 Feb flooding,Houseowners Combined,20517.3,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1537.0,2025 Feb flooding,Houseowners Combined,28170.23,PULA,2025-02-20,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1538.0,2025 Feb flooding,Houseowners Combined,17436.0,PULA,2025-02-20,2025,29.3,361.4,1.005552421392598,-0.5343056527276417,1.2699290370601197
1539.0,2025 Feb flooding,Houseowners Combined,111765.6,PULA,2025-02-20,2025,29.1,357.3,0.7591324604189199,-0.5576714139654902,1.1584019371922052
1540.0,2025 Feb flooding,Houseowners Combined,22972.29,PULA,2025-02-19,2025,28.2,488.3,-0.34975736396263823,0.1888931524145511,0.23067474181140535
1541.0,2025 Feb flooding,Houseowners Combined,9029.25,PULA,2025-02-19,2025,27.4,810.4,-1.335437207857355,2.024530151124561,-1.179983679490958
1542.0,2025 Feb flooding,Houseowners Combined,3995.0,PULA,2025-02-21,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1543.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,29.1,180.3,0.7591324604189199,-1.566388423501882,1.662760441960401
1544.0,2025 Feb flooding,Houseowners Combined,167210.0,PULA,2025-02-21,2025,28.2,488.3,-0.34975736396263823,0.1888931524145511,0.23067474181140535
1545.0,2025 Feb flooding,Houseowners Combined,38171.0,PULA,2025-02-20,2025,27.8,639.6,-0.8425972859099945,1.051146731752721,-0.44687200883135775
1546.0,2025 Feb flooding,Houseowners Combined,10762.0,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1547.0,2025 Feb flooding,Houseowners Combined,27442.8,PULA,2025-02-20,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1548.0,2025 Feb flooding,Houseowners Combined,215125.5,PULA,2025-02-20,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1549.0,2025 Feb flooding,Houseowners Combined,43182.24,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1550.0,2025 Feb flooding,Houseowners Combined,195172.56,PULA,2025-02-19,2025,29.9,284.0,1.7448123043136323,-0.975405633168979,1.8601089687413057
1552.0,2025 Feb flooding,Houseowners Combined,57947.01,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1553.0,2025 Feb flooding,Houseowners Combined,59851.6,PULA,2025-02-19,2025,29.1,357.3,0.7591324604189199,-0.5576714139654902,1.1584019371922052
1555.0,2025 Feb flooding,Houseowners Combined,5536.94,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1556.0,2025 Feb flooding,"House Contents , Al Risks and Electronic Equipment",450000.0,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1557.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1558.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1559.0,2025 Feb flooding,Houseowners Combined,37707.45,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1560.0,2025 Feb flooding,Houseowners Combined,86559.65,PULA,2025-02-19,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1561.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1562.0,2025 Feb flooding,Houseowners Combined,48101.95,PULA,2025-02-19,2025,28.2,488.3,-0.34975736396263823,0.1888931524145511,0.23067474181140535
1563.0,2025 Feb flooding,Houseowners Combined,33398.55,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1564.0,2025 Feb flooding,Houseowners Combined,18287.06,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1565.0,2025 Feb flooding,Houseowners Combined,7057.12,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1566.0,2025 Feb flooding,Houseowners Combined,19907.98,PULA,2025-02-21,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1567.0,2025 Feb flooding,Houseowners Combined,10728.54,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1568.0,2025 Feb flooding,Private Motor,56909.5,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1569.0,2025 Feb flooding,Houseowners Combined,41423.0,PULA,2025-02-19,2025,29.1,180.3,0.7591324604189199,-1.566388423501882,1.662760441960401
1570.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1571.0,2025 Feb flooding,Houseowners Combined,3294.6,PULA,2025-02-19,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1572.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1573.0,2025 Feb flooding,Houseowners Combined,1935738.57,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1574.0,2025 Feb flooding,Houseowners Combined,24704.95,PULA,2025-02-19,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1575.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.6,540.7,0.14308255798472239,0.4875189789665678,0.32778178950907727
1576.0,2025 Feb flooding,Houseowners Combined,85690.83,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1577.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.2,336.8,-0.34975736396263823,-0.6745002201547333,0.6623714280960475
1578.0,2025 Feb flooding,Private Motor,46333.13,PULA,2025-02-19,2025,29.1,357.3,0.7591324604189199,-0.5576714139654902,1.1584019371922052
1579.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,29.9,284.0,1.7448123043136323,-0.975405633168979,1.8601089687413057
1581.0,2025 Feb flooding,Houseowners Combined,87619.26,PULA,2025-02-19,2025,28.8,303.9,0.3895025189584005,-0.8619962066730797,1.12574936281574
1582.0,2025 Feb flooding,Houseowners Combined,5200.0,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1583.0,2025 Feb flooding,SURE - MOTOR SCHEME,167026.81,PULA,2025-02-19,2025,27.6,731.1,-1.0890172468836725,1.5726021349876353,-0.8308096909356539
1584.0,2025 Feb flooding,Houseowners Combined,17300.0,PULA,2025-02-19,2025,29.9,414.7,1.7448123043136323,-0.23055075663560964,1.487681530474621
1585.0,2025 Feb flooding,Houseowners Combined,159814.0,PULA,2025-02-19,2025,28.1,475.6,-0.4729673444494751,0.11651628223877616,0.20525818665587436
1586.0,2025 Feb flooding,Houseowners Combined,248329.06,PULA,2025-02-19,2025,28.2,488.3,-0.34975736396263823,0.1888931524145511,0.23067474181140535
1587.0,2025 Feb flooding,Houseowners Combined,39660.5,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1589.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,27.1,539.4,-1.70506714931787,0.48011032296432277,-0.5925887361410964
1590.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,29.8,267.9,1.6216023238267956,-1.0671589882737018,1.844380656050249
1591.0,2025 Feb flooding,Houseowners Combined,58698.45,PULA,2025-02-19,2025,28.8,303.9,0.3895025189584005,-0.8619962066730797,1.12574936281574
1592.0,2025 Feb flooding,Houseowners Combined,13816.0,PULA,2025-02-21,2025,28.2,488.3,-0.34975736396263823,0.1888931524145511,0.23067474181140535
1593.0,2025 Feb flooding,Houseowners Combined,190192.33,PULA,2025-02-19,2025,29.2,454.7,0.8823424409057568,-0.002592110412696265,0.9424672756592265
1594.0,2025 Feb flooding,Houseowners Combined,11393.75,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1595.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.6,366.7,0.14308255798472239,-0.5041011321031057,0.823591845043914
1596.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.8,303.9,0.3895025189584005,-0.8619962066730797,1.12574936281574
1598.0,2025 Feb flooding,Houseowners Combined,25951.0,PULA,2025-02-19,2025,29.1,180.3,0.7591324604189199,-1.566388423501882,1.662760441960401
1599.0,2025 Feb flooding,Houseowners Combined,30822.31,PULA,2025-02-21,2025,28.1,475.6,-0.4729673444494751,0.11651628223877616,0.20525818665587436
1600.0,2025 Feb flooding,Houseowners Combined,44218.0,PULA,2025-02-19,2025,29.8,267.9,1.6216023238267956,-1.0671589882737018,1.844380656050249
1602.0,2025 Feb flooding,Houseowners Combined,38652.21,PULA,2025-02-19,2025,28.1,600.1,-0.4729673444494751,0.826037568607594,-0.14950245652853456
1603.0,2025 Feb flooding,Houseowners Combined,19970.6,PULA,2025-02-19,2025,28.1,600.1,-0.4729673444494751,0.826037568607594,-0.14950245652853456
1605.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1606.0,2025 Feb flooding,Houseowners Combined,123922.35,PULA,2025-02-19,2025,27.8,639.6,-0.8425972859099945,1.051146731752721,-0.44687200883135775
1608.0,2025 Feb flooding,Houseowners Combined,14839.0,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1609.0,2025 Feb flooding,Houseowners Combined,43257.5,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1610.0,2025 Feb flooding,Houseowners Combined,10642.2,PULA,2025-02-19,2025,28.8,303.9,0.3895025189584005,-0.8619962066730797,1.12574936281574
1612.0,2025 Feb flooding,Houseowners Combined,53857.5,PULA,2025-02-19,2025,28.1,600.1,-0.4729673444494751,0.826037568607594,-0.14950245652853456
1613.0,2025 Feb flooding,Houseowners Combined,390229.25,PULA,2025-02-20,2025,28.0,509.4,-0.5961773249363164,0.3091413382971377,0.047340668383272944
1614.0,2025 Feb flooding,Houseowners Combined,75824.52,PULA,2025-02-19,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1619.0,2025 Feb flooding,Houseowners Combined,7157.0,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1621.0,2025 Feb flooding,Houseowners Combined,5480.8,PULA,2025-02-20,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1623.0,2025 Feb flooding,Houseowners Combined,28114.0,PULA,2025-02-19,2025,29.8,338.7,1.6216023238267956,-0.663672184459145,1.6426372541429703
1624.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,27.6,731.1,-1.0890172468836725,1.5726021349876353,-0.8308096909356539
1625.0,2025 Feb flooding,Houseowners Combined,9999.0,PULA,2025-02-19,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1627.0,2025 Feb flooding,Houseowners Combined,23111.95,PULA,2025-02-19,2025,29.9,284.0,1.7448123043136323,-0.975405633168979,1.8601089687413057
1628.0,2025 Feb flooding,Houseowners Combined,15440.0,PULA,2025-02-19,2025,27.9,636.8,-0.7193873054231575,1.0351896265171168,-0.37728846597013715
1629.0,2025 Feb flooding,Houseowners Combined,18900.0,PULA,2025-02-19,2025,29.8,267.9,1.6216023238267956,-1.0671589882737018,1.844380656050249
1630.0,2025 Feb flooding,Houseowners Combined,11068.0,PULA,2025-02-20,2025,28.7,262.0,0.26629253847155926,-1.1007828885915814,1.1835377135315703
1631.0,2025 Feb flooding,Houseowners Combined,18175.0,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1634.0,2025 Feb flooding,Houseowners Combined,20694.2,PULA,2025-02-19,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1635.0,2025 Feb flooding,Houseowners Combined,9822.67,PULA,2025-02-19,2025,28.6,301.5,0.14308255798472239,-0.8756737254464544,1.0093781417155885
1636.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,27.8,639.6,-0.8425972859099945,1.051146731752721,-0.44687200883135775
1637.0,2025 Feb flooding,Houseowners Combined,17433.25,PULA,2025-02-19,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1638.0,2025 Feb flooding,Houseowners Combined,36189.0,PULA,2025-02-20,2025,27.8,567.0,-0.8425972859099945,0.6374017888581331,-0.23999953738406382
1639.0,2025 Feb flooding,Houseowners Combined,33738.55,PULA,2025-02-20,2025,26.8,853.1,-2.0746970907783893,2.267876005967521,-1.671286548372955
1640.0,2025 Feb flooding,Houseowners Combined,33045.0,PULA,2025-02-19,2025,27.8,300.9,-0.8425972859099945,-0.8790931051397982,0.518247909614902
1641.0,2025 Feb flooding,Houseowners Combined,3150.0,PULA,2025-02-19,2025,27.8,567.0,-0.8425972859099945,0.6374017888581331,-0.23999953738406382
1643.0,2025 Feb flooding,Houseowners Combined,35710.4,PULA,2025-02-20,2025,28.3,488.7,-0.22654738347579698,0.1911727388767801,0.2911399388237115
1644.0,2025 Feb flooding,Houseowners Combined,8813.4,PULA,2025-02-19,2025,28.1,475.6,-0.4729673444494751,0.11651628223877616,0.20525818665587436
1645.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,28.1,284.1,-0.4729673444494751,-0.9748357365534216,0.7509341960519732
1646.0,2025 Feb flooding,Houseowners Combined,127677.3,PULA,2025-02-20,2025,29.1,544.5,0.7591324604189199,0.5091750503577444,0.6249787050305877
1648.0,2025 Feb flooding,Houseowners Combined,450000.0,PULA,2025-02-19,2025,29.1,544.5,0.7591324604189199,0.5091750503577444,0.6249787050305877
